Title,Abstract,Date,Authors
Length of abdominal aortic aneurysm and incidence of endoleaks type II after endovascular repair.,"To evaluate the predicting factors for the development of endoleak type II, its frequency and influencing factors after elective endovascular repair (EVAR) of infrarenal abdominal aortic aneurysms (AAA). Data were prospectively collected in a unicenter observational study (tertiary center of [endo-] vascular surgery) and retrospectively evaluated in patients who had undergone elective EVAR of AAA. Vascular (lumbar arteries (LA) and inferior mesenteric artery, aneurysm) and general patient (habits, medication, basic diseases) as well as procedural characteristics, were analyzed for their association with the development of endoleak type II. Pre and postinterventional computed tomography (CT) scans were evaluated for aneurysm anatomy, in particular, postinterventional growth or shrinkage as well detection of an endoleak of each type. The study cohort included 82 patients (mean age, 72 (52-87) years; 77 men, 93.9%) throughout 36 months. The median follow-up period was 29.5 months (range, 1-57). Overall, 51 endoleaks type II (62.2%) were identified at any time during the postinterventional follow-up period. In the Cox regression, AAA length was the only significant predictor (P = 0.024; hazard ratio (HR), 1.07; 95% confidence interval (CI), 1.01-1.14). Thirteen patients (15.8%) underwent at least one secondary intervention. Aneurysm growth was observed in four patients because of an endoleak type II (4.9%). No AAA rupture occurred in association with an isolated endoleak type II.",2015,"['Phan, Dinh Dong Nghi', 'Meyer, Frank', 'Pech, Maciej', 'Halloul, Zuhir']"
Impairment of erectile function after elective repair of abdominal aortic aneurysm.,"The purpose of the present study was to compare the functional change of erectile dysfunction after endovascular repair (EVAR) and open repair (OR) of abdominal aortic aneurysm.Between April 2009 and December 2011, male patients admitted for elective treatment of an asymptomatic infrarenal abdominal aortic aneurysm were included. The erectile function was evaluated by using a validated KEED questionnaire. All patients filled out the questionnaire preoperatively and postoperatively after one year.The number of patients with an increase of erectile dysfunction was 8 (26.6%) to 16 (53.3%) in open repair group vs. 30 (42.6%) to 40 (58.8%) in endovascular aneurysm repair. There was no statistically significant difference between open repair and endovascular aneurysm repair groups in order of new incidence of erectile dysfunction (p = 0.412). The study showed an increase in the mean value of Erectile Dysfunction -Score postoperatively in both the groups as well.The present study showed an increase of erectile dysfunction postoperatively, but the difference between the two groups was not statistically significant.",2016,"['Majd, P', 'Ahmad, W', 'Luebke, Th', 'Gawenda, M', 'Brunkwall, J']"
Systematic Review and Meta-analysis of Factors Influencing Survival Following Abdominal Aortic Aneurysm Repair.,"Predicting long-term survival following repair is essential to clinical decision making when offering abdominal aortic aneurysm (AAA) treatment. A systematic review and a meta-analysis of pre-operative non-modifiable prognostic risk factors influencing patient survival following elective open AAA repair (OAR) and endovascular aneurysm repair (EVAR) was performed. MEDLINE, Embase and Cochrane electronic databases were searched to identify all relevant articles reporting risk factors influencing long-term survival (≥1 year) following OAR and EVAR, published up to April 2015. Studies with <100 patients and those involving primarily ruptured AAA, complex repairs (supra celiac/renal clamp), and high risk patients were excluded. Primary risk factors were increasing age, sex, American Society of Anaesthesiologist (ASA) score, and comorbidities such as ischaemic heart disease (IHD), cardiac failure, hypertension, chronic obstructive pulmonary disease (COPD), renal impairment, cerebrovascular disease, peripheral vascular disease (PVD), and diabetes. Estimated risks were expressed as hazard ratio (HR). A total of 5,749 study titles/abstracts were retrieved and 304 studies were thought to be relevant. The systematic review included 51 articles and the meta-analysis 45. End stage renal disease and COPD requiring supplementary oxygen had the worst long-term survival, HR 3.15 (95% CI 2.45-4.04) and HR 3.05 (95% CI 1.93-4.80) respectively. An increase in age was associated with HR of 1.05 (95% CI 1.04-1.06) for every one year increase and females had a worse survival than men HR 1.15 (95% CI 1.07-1.27). An increase in ASA score and the presence of IHD, cardiac failure, hypertension, COPD, renal impairment, cerebrovascular disease, PVD, and diabetes were also factors associated with poor long-term survival.",2016,"['Khashram, M', 'Williman, J A', 'Hider, P N', 'Jones, G T', 'Roake, J A']"
[What is the evidence to support screening for abdominal aortic aneurysm and what is the role of the primary care physicians ?].,"Abdominal aortic aneurysm is a serious and potentially fatal vascular disease. Surgical intervention is typically reserved for aneurysms 55 mm in diameter or greater. Randomized trials addressing the efficacy of ultrasound screening for abdominal aortic aneurysm have shown that screening reduced aneurysm-related mortality in men but not in women who have a lower prevalence of abdominal aortic aneurysm. Screening with ultrasonography is recommended in men 65 to 75 years of age with a history of smoking and is suggested in women in this age group if they have risk factors such as smoking and hypertension. Men and women with a family history of abdominal aortic aneurysm should undergo screening as well. Persons who have a stable aneurysm should undergo regular surveillance or operative intervention depending on aneurysm size. Primary care physicians have to play a key role before prescribing screening in assessing risks and benefits of repair in each patient. For persons with an aneurysm of less than 55 mm in diameter, the primary care physicians should provide information and interventions for the prevention of cardiovascular disease such as screening for and treating hypertension and interventions for tobacco cessation for smokers. The family physicians should also ensure that radiological monitoring of aneurysms is complete.",2015,"['Motte', 'S']"
Surviving an abdominal aortic aneurysm type II endoleak rupture without surgical intervention.,"We describe a patient who survived a ruptured abdominal aortic aneurysm without any surgical intervention. The patient had previously had endovascular repair of the aneurysm and surveillance of a stable persistent type II endoleak. This case highlights the difficulties surrounding type II endoleak, its natural history, and the ongoing controversies of its management.",2015,"['Smith, Jeremy C', 'Walker, Stuart R']"
Plasma Low-density Lipoprotein Receptor-related Protein 1 Concentration is not Associated with Human Abdominal Aortic Aneurysm Presence.,"Recent genetic data suggest that a polymorphism of LRP1 is an independent risk factor for abdominal aortic aneurysm (AAA). The aims of this study were to assess whether plasma and aortic concentrations of low-density lipoprotein receptor-related protein 1 (LRP1) are associated with AAA, and to investigate the possible relevance of LRP1 to AAA pathophysiology. Three analyses were conducted. First, plasma LRP1 concentrations were measured in community-dwelling men with and without AAA (n = 189 and n = 309, respectively) using enzyme-linked immunosorbent assay. Second, Western blotting analyses were employed to compare the expression of LRP1 protein in aortic biopsies collected from patients with AAA and nonaneurysmal postmortem donors (n = 6/group). Finally, the effect of in vitro LRP1 blockade on matrix metalloprotease 9 (MMP9) clearance by vascular smooth muscle cells was assessed by zymography. Plasma LRP1 concentrations did not differ between groups of men with and without AAA (median concentration 4.56 μg/mL [interquartile range {IQR} (3.39-5.96)] and 4.43 μg/mL [IQR 3.44-5.84], respectively; p = .48), and were not associated with AAA after adjusting for other risk factors (odds ratio 1.10 [95% confidence interval: 0.91-1.32]; p = 0.35). In contrast, LRP1 expression was approximately 3.4-fold lower in aortic biopsies recovered from patients with AAA compared with controls (median [IQR] expression 1.72 [0.94-3.14] and 5.91 [4.63-6.94] relative density units, respectively; p < .01). In vitro LRP1 blockade significantly reduced the ability of vascular smooth muscle cells to internalize extracellular MMP9.",2015,"['Moxon, J V', 'Behl-Gilhotra, R', 'Morton, S K', 'Krishna, S M', 'Seto, S W', 'Biros, E', 'Nataatmadja, M', 'West, M', 'Walker, P J', 'Norman, P E', 'Golledge, J']"
Macrophage inflammasome mediates hyperhomocysteinemia-aggravated abdominal aortic aneurysm.,"Abdominal aortic aneurysm (AAA) is a serious vascular disease with high mortality. Our previous study suggested that hyperhomocysteinemia (HHcy) exaggerates the occurrence of AAA. Here, we investigated whether macrophage inflammasome is involved in HHcy-aggravated AAA formation. Two independent HHcy-aggravated AAA models, perivascular calcium phosphate-treated C57BL/6 mice and angiotensin II (Ang II)-infused apolipoprotein E-deficient (ApoE(-/-)) mice were used. NLPR3, caspase 1, and interleukin-1β (IL-1β) levels were higher in aneurysmal lesions of both HHcy models compared to controls, preferentially in macrophages. Similarly, macrophage inflammasome activation was observed in vitro. Folic acid administration reversed the HHcy-accelerated AAA, with ameliorated activation of inflammasome in the tunica adventitia. Lentiviral silencing of NLRP3 significantly ameliorated HHcy-aggravated AAA formation. We observed increased mitochondrial production of reactive oxygen species (ROS) and energy switch from oxidative phosphorylation to glycolysis with excess Hcy in macrophages. Blocking mitochondrial ROS production in macrophages abolished inflammasome activation. Our study highlights the potential importance of macrophage inflammasome in the pathogenesis and development of HHcy-aggravated AAA.",2015,"['Sun, Weiliang', 'Pang, Yanli', 'Liu, Ziyi', 'Sun, Lulu', 'Liu, Bo', 'Xu, Mingjiang', 'Dong, Yongqiang', 'Feng, Juan', 'Jiang, Changtao', 'Kong, Wei', 'Wang, Xian']"
CT signal heterogeneity of abdominal aortic aneurysm as a possible predictive biomarker for expansion.,"There is a need for prognostic biomarkers for risk assessment of small abdominal aortic aneurysm (AAA). Since CT textural analysis of tissue is a recognized feature of adverse biology and patient outcome in other diseases, we investigated it as a possible biomarker in small AAA. Fifty consecutive patients (46-men, 4-woman, median-age 75 y, range 56-85) with small AAA (3-5.5 cm) under surveillance undergoing serial ultrasound were prospectively recruited and assessed at baseline with CT texture analysis (CTTA) and 18F-Fluorodeoxyglucose positron emission tomography (18F-FDG-PET). We followed forty patients (36-men, 4-woman, median-age=74 y, range 60-85, participation rate=80% for 1 year. For each axial image, CTTA using the filtration-histogram technique was carried out using a software algorithm that selectively extracts texture features of different coarseness (fine, medium and coarse) and intensity variation. Standard-deviation (SD) and kurtosis (K) at each feature-scale were measured. The maximum standardized uptake value (SUVmax) of 18F-FDG in each axial image of the AAA was also measured with corrections for blood pool 18F-FDG activity to assess AAA metabolic activity. Specificity, sensitivity, and c-statistics were calculated with 95% confidence intervals for prediction of significant AAA expansion (≥2 mm) by CTTA measures before and after adjusting for clinical variables. The median aneurysm expansion at 12 months was 2.0 mm, (IQR 0.0-4.0). Coarse texture SD correlated inversely with AAA SUVmax (rs=-0.456, P=0.003). Medium coarse texture K correlated significantly with future AAA expansion adjusted for baseline size (rs=0.343, P=0.030). AAA SUVmax correlated inversely with AAA expansion corrected for baseline size (rs=-0.383, P=0.015). Medium texture K was a strong predictor of significant AAA expansion (area under the Receiver-operating-characteristic (ROC) curve was 0.813) after adjusting for clinical variables.",2014,"['Kotze, Carl W', 'Rudd, James H F', 'Ganeshan, Balaji', 'Menezes, Leon J', 'Brookes, Jocelyn', 'Agu, Obiekezie', 'Yusuf, Syed W', 'Groves, Ashley M']"
Segmental aortic stiffening contributes to experimental abdominal aortic aneurysm development.,"Stiffening of the aortic wall is a phenomenon consistently observed in age and in abdominal aortic aneurysm (AAA). However, its role in AAA pathophysiology is largely undefined. Using an established murine elastase-induced AAA model, we demonstrate that segmental aortic stiffening precedes aneurysm growth. Finite-element analysis reveals that early stiffening of the aneurysm-prone aortic segment leads to axial (longitudinal) wall stress generated by cyclic (systolic) tethering of adjacent, more compliant wall segments. Interventional stiffening of AAA-adjacent aortic segments (via external application of surgical adhesive) significantly reduces aneurysm growth. These changes correlate with the reduced segmental stiffness of the AAA-prone aorta (attributable to equalized stiffness in adjacent segments), reduced axial wall stress, decreased production of reactive oxygen species, attenuated elastin breakdown, and decreased expression of inflammatory cytokines and macrophage infiltration, and attenuated apoptosis within the aortic wall, as well. Cyclic pressurization of segmentally stiffened aortic segments ex vivo increases the expression of genes related to inflammation and extracellular matrix remodeling. Finally, human ultrasound studies reveal that aging, a significant AAA risk factor, is accompanied by segmental infrarenal aortic stiffening.",2015,"['Raaz, Uwe', 'Zöllner, Alexander M', 'Schellinger, Isabel N', 'Toh, Ryuji', 'Nakagami, Futoshi', 'Brandt, Moritz', 'Emrich, Fabian C', 'Kayama, Yosuke', 'Eken, Suzanne', 'Adam, Matti', 'Maegdefessel, Lars', 'Hertel, Thomas', 'Deng, Alicia', 'Jagger, Ann', 'Buerke, Michael', 'Dalman, Ronald L', 'Spin, Joshua M', 'Kuhl, Ellen', 'Tsao, Philip S']"
Matricellular protein CCN3 mitigates abdominal aortic aneurysm.,"Abdominal aortic aneurysm (AAA) is a major cause of morbidity and mortality; however, the mechanisms that are involved in disease initiation and progression are incompletely understood. Extracellular matrix proteins play an integral role in modulating vascular homeostasis in health and disease. Here, we determined that the expression of the matricellular protein CCN3 is strongly reduced in rodent AAA models, including angiotensin II-induced AAA and elastase perfusion-stimulated AAA. CCN3 levels were also reduced in human AAA biopsies compared with those in controls. In murine models of induced AAA, germline deletion of Ccn3 resulted in severe phenotypes characterized by elastin fragmentation, vessel dilation, vascular inflammation, dissection, heightened ROS generation, and smooth muscle cell loss. Conversely, overexpression of CCN3 mitigated both elastase- and angiotensin II-induced AAA formation in mice. BM transplantation experiments suggested that the AAA phenotype of CCN3-deficient mice is intrinsic to the vasculature, as AAA was not exacerbated in WT animals that received CCN3-deficient BM and WT BM did not reduce AAA severity in CCN3-deficient mice. Genetic and pharmacological approaches implicated the ERK1/2 pathway as a critical regulator of CCN3-dependent AAA development. Together, these results demonstrate that CCN3 is a nodal regulator in AAA biology and identify CCN3 as a potential therapeutic target for vascular disease.",2016,"['Zhang, Chao', 'van der Voort, Dustin', 'Shi, Hong', 'Zhang, Rongli', 'Qing, Yulan', 'Hiraoka, Shuichi', 'Takemoto, Minoru', 'Yokote, Koutaro', 'Moxon, Joseph V', 'Norman, Paul', 'Rittié, Laure', 'Kuivaniemi, Helena', 'Atkins, G Brandon', 'Gerson, Stanton L', 'Shi, Guo-Ping', 'Golledge, Jonathan', 'Dong, Nianguo', 'Perbal, Bernard', 'Prosdocimo, Domenick A', 'Lin, Zhiyong']"
Changes in temperature affect the risk of abdominal aortic aneurysm rupture.,"There is a well-established link between exposure to hot and cold temperatures and an increased risk of cardiovascular hospitalization or death. There is also contrasting evidence of a seasonal increase in aortic ruptures related to atmospheric pressure, but an association with environmental temperature has never been formally modelled. Using a prospective database, we identified 295 patients who were operated in a single centre for ruptured abdominal aortic aneurysm in south-east Queensland between 1990 and 2010. We matched patients to their nearest weather station to estimate their exposure to temperature and air pressure in the days leading up to their rupture. We used the case-crossover method to estimate the risks of temperature, which we allowed to be non-linear (increased risks at high and low temperatures) and delayed by up to 25 days. There was an immediate increase in risk after exposure to cold, and a delayed risk after exposure to heat. An increased risk after exposure to high pressures disappeared after adjusting for temperature. At a mean temperature of 19°C (66°F), the odds ratio for rupture was 1.73 (95% confidence interval: 1.09, 2.76) compared with the reference temperature of 24°C.",2014,"['Brightwell, Robert E', 'Choong, Andrew M T L', 'Barnett, Adrian G', 'Walker, Philip J']"
Mycotic abdominal aortic aneurysm after adjuvant therapy with bacillus Calmette-Guérin in patients with urothelial bladder cancer: a rare but misinterpreted complication.,"Bacillus Calmette-Guérin (BCG) therapy is often associated with side effects. The most feared is disseminated sepsis that may occur rarely with the development of mycotic aortic aneurysms. Twenty cases of patients treated with intravesical BCG complicated by mycotic abdominal aortic aneurysm have been reported in the literature, including 2 cases of the present study. Delayed vascular work-up represents a critical aspect. Mycotic aneurysms evidence a rapid progression. Primary care physicians and urologists should be sensitized to recognize unspecified symptoms such as potential clinical manifestations of a mycotic abdominal aortic aneurysm, even several months or years after BCG therapy.",2015,"['Leo, Enrico', 'Molinari, Alessandro L C', 'Rossi, Giovanni', 'Ferrari, Stefano A', 'Terzi, Angelo', 'Lorenzi, Giovanni']"
Extra-anatomic endovascular repair of an abdominal aortic aneurysm with a horseshoe kidney supplied by the aneurysmal aorta.,"Abdominal aortic aneurysm complicated by a horseshoe kidney (HSK, fused kidney) represents a unique challenge for repair. Renal arteries arising from the aneurysmal aorta can further complicate intervention. Reports exist describing the repair of these complex anatomies using fenestrated endografts, hybrid open repairs (debranching), and open aneurysmorrhaphy with preservation of renal circulation. We describe an extra-anatomic, fully endovascular repair of an abdominal aortic aneurysm with a HSK partially supplied by a renal artery arising from the aneurysm. We successfully applied aortouni-iliac endografting, femorofemoral bypass, and retrograde renal artery perfusion via the contralateral femoral artery to exclude the abdominal aortic aneurysm and preserve circulation to the HSK.",2015,"['Rey, Jorge', 'Golpanian, Samuel', 'Yang, Jane K', 'Moreno, Enrique', 'Velazquez, Omaida C', 'Goldstein, Lee J', 'Chahwala, Veer']"
Screening for abdominal aortic aneurysm during transthoracic echocardiography in patients with significant coronary artery disease.,"Coronary artery disease (CAD) shares several risk factors with abdominal aortic aneurysm (AAA). We evaluated the prevalence during transthoracic echocardiography (TTE) and risk factors of AAA in patients with CAD. A total of 1300 CAD patients were screened from August 2009 to May 2010, and measurement of abdominal aorta size was feasible in 920 patients (71%) at the end of routine TTE. An AAA was defined as having a maximal diameter of ≥30 mm. Of the 920 patients, 22 (2.4% of the study population) were diagnosed with AAA; of these AAA patients, 86% were male, and 82% were over 65 years-old. Abdominal aortic size was weakly correlated with aortic root diameter (r=0.22, p<0.01). Although the proportions of male gender, hypertension, and dyslipidemia were higher in AAA patients, such differences were not statistically significant. Advanced age [odds ratio (OR)=1.07; 95% confidence interval (CI): 1.01-1.12; p<0.01], smoking (OR=3.44; 95% CI: 1.18-10.04; p=0.02), and peripheral arterial disease (OR=5.88; 95% CI: 1.38-25.05; p=0.01) were found to be associated with AAA.",2015,"['Lee, Sung Ho', 'Chang, Sung-A', 'Jang, Shin Yi', 'Lee, Sang-Chol', 'Song, Young Bin', 'Park, Seung Woo', 'Choi, Seung-Hyuk', 'Gwon, Hyeon-Cheol', 'Oh, Jae K', 'Kim, Duk-Kyung']"
Incidence and Outcomes of Severe Renal Impairment Following Ruptured Abdominal Aortic Aneurysm Repair.,"Acute kidney injury (AKI) following ruptured abdominal aortic aneurysm (rAAA) repair is common and multifactorial. A standard definition of AKI after endovascular repair (EVAR), the Aneurysm Renal Injury Score (ARISe), has been proposed to facilitate standardised reporting and thus improve understanding of this issue. Data were collected retrospectively on AKI in a prospectively maintained database of all patients treated for rAAA in a single tertiary referral centre since the availability of routine out of hours emergency EVAR. The ARISe score was used to describe the degree of AKI and factors which correlated with poor renal outcomes were assessed. Two-hundred and five patients were treated between January 2006 and April 2014. Of these, 125 were treated with open repair (OSR) and 80 were treated with EVAR. Severe AKI (defined as ARISe score ≥3) occurred in 36% of patients. After correction for confounders, patients treated with OSR were significantly more likely to develop severe AKI (43% vs. 26%, p = .02). There was no significant difference in preoperative serum creatinine between groups, but increased preoperative serum creatinine was strongly associated with severe AKI postoperatively (p < .001). Age, sex, endograft type, and preoperative CT scanning were not associated with differences in renal outcomes. Clamp position above renal arteries was predictive of severe AKI in patients treated with OSR (p < .01). Patients suffering severe AKI had significantly higher mortality at 30 days and 12 months (28% vs. 5% and 44% vs. 13%, p < .001 for both comparisons).",2015,"['Ambler, G K', 'Coughlin, P A', 'Hayes, P D', 'Varty, K', 'Gohel, M S', 'Boyle, J R']"
On-label use of commercially-available abdominal endografts for para-anastomotic aneurysms and pseudoaneurysms after infrarenal abdominal aortic aneurysm open repair.,"To analyze feasibility and outcomes of endovascular aortic repair (EVAR) with a strictly on-label use of abdominal aortic endografts (OnL-EVAR) to treat para-anastomotic aneurysms (PAAs) and pseudoaneurysms (PSAs) after infrarenal abdominal aortic aneurysm open repair (OR). The data of all consecutive patients treated between 1999 and 2012 for non-infected abdominal PAAs and PSAs at our center were prospectively collected. All cases fit for EVAR based on the instructions for use of a series of abdominal aortic endografts commercially available during the study period were scheduled for OnL-EVAR regardless of patients' surgical risk. Any patients unfit for OnL-EVAR underwent OR or other complex endovascular techniques. One hundred and forty-three patients were collected; 78 underwent OR and 65 endovascular repair with different strategies. Coil embolization, hybrid, and chimney/periscope grafts techniques were limited to seven patients unfit both for OR and OnL-EVAR. Inclusion criteria for OnL-EVAR were reached in 58 patients for an overall OnL-EVAR feasibility of approximately 40% (21% for PAAs and 55% for PSAs). In particular, OnL-EVAR feasibility was 19% in case of involvement of proximal aortic anastomosis, 71% for distal aortic anastomosis, and 80% for iliac arteries. Overall, 25 aortouniiliac and 11 bifurcated implants were performed, single proximal aortic cuffs were used in 10 patients, and iliac extension in 12. Primary technical success was 98% without perioperative mortality. At a median follow-up of 67 months (range: 1-144 months), cumulative aneurysm-related mortality was 7%, endograft migration 7%, and reintervention was 17%. Life-table analysis showed actuarial survival and freedom from aneurysm-related death at 1, 3, and 5 years of 100%, 98%, and 95%, and of 100%, 98%, and 95%, respectively. Freedom from aortic reintervention or open conversion at 1, 3, and 5 years was 94%, 90%, and 85%.",2013,"['Tshomba, Y', 'Mascia, D', 'Kahlberg, A', 'Marone, E M', 'Melissano, G', 'Chiesa, R']"
Essentials of endovascular abdominal aortic aneurysm repair imaging: preprocedural assessment.,"To understand the abdominal aortic aneurysm imaging characteristics that must be accurately described for endovascular aortic aneurysm repair treatment planning, including evaluation of the landing zones, aneurysm morphology, and vascular access..",2014,"['Picel, Andrew C', 'Kansal, Nikhil']"
Systematic review of perioperative outcomes following laparoscopic abdominal aortic aneurysm repair.,"To collate information available in the literature regarding perioperative outcomes following elective laparoscopic abdominal aortic aneurysm repair. Electronic databases were searched and a systematic review was performed. In total, 1256 abstracts were screened, from which 10 studies were included for analysis. Perioperative and technical outcomes were analysed. In the totally laparoscopic repair of infra-renal aneurysms (n = 302), 30-day mortality ranged between 0% and 6% and in the laparoscopic-assisted cases (n = 547) ranged between 0% and 7%. Of the former group, 5-30% of cases were converted to open repair, with 6% reintervention rate, whereas there was a 5-10% conversion and 3% reintervention rate in the latter group.",2015,"['Rouhani, Maral J', 'Thapar, Ankur', 'Maruthappu, Mahiben', 'Munster, Alex B', 'Davies, Alun H', 'Shalhoub, Joseph']"
Regional Differences in Case Mix and Peri-operative Outcome After Elective Abdominal Aortic Aneurysm Repair in the Vascunet Database.,"National differences exist in the outcome of elective abdominal aortic aneurysm (AAA) repair. The role of case mix variation was assessed based on an international vascular registry collaboration. All elective AAA repairs with aneurysm size data in the Vascunet database in the period 2005-09 were included. AAA size and peri-operative outcome (crude and age adjusted mortality) were analysed overall and in risk cohorts, as well as per country. Glasgow Aneurysm Score (GAS) was calculated as risk score, and patients were stratified in three equal sized risk cohorts based on GAS. Predictors of peri-operative mortality were analysed with multiple regression. Missing data were handled with multiple imputation. Patients from Australia, Finland, Hungary, Norway, Sweden and the UK (n = 5,895) were analysed; mean age was 72.7 years and 54% had endovascular repair (EVAR). There were significant variations in GAS (lowest = Finland [75.7], highest = UK [79.4], p for comparison of all regions < .001), proportion of AAA < 5.5 cm (lowest = UK [6.4%], highest = Hungary [29.0%]; p < .001), proportion undergoing EVAR (lowest = Finland [10.1%], highest = Australia [58.9%]; p < .001), crude mortality (lowest = Norway [2.0%], highest = Finland [5.0%]; p = .006), and age adjusted mortality (lowest = Norway [2.5%], highest = Finland [6.0%]; p = .048). Both aneurysm size and peri-operative mortality were highest among patients with a GAS >82. Of those with a GAS >82, 8.4% of men and 20.8% of women had an AAA <5.5 cm.",2015,"['Mani, K', 'Venermo, M', 'Beiles, B', 'Menyhei, G', 'Altreuther, M', 'Loftus, I', 'Björck, M']"
"Abdominal aortic aneurysm, arterial stiffening and the role of the intraluminal thrombus.","Measure of arterial stiffness could be affected by the presence of abdominal aortic aneurysm (AAA) and especially an intraluminal thrombus (ILT). We, therefore, sought to study this possible connection by measuring pulse wave velocity (PWV) and pulse wave analysis (PWA) including augmentation index adjusted to heart rate 75 (Aix75) in patients with AAA ± ILT. PWV and PWA were measured in male patients with AAA from an ongoing Danish AAA screening trial. Information on blood pressure, medications, BMI and smoking status was obtained at inclusion. In total, 157 patients were included. Mean age was 73 years. Mean AAA size was 42.2 mm. Fifty-six of the patients had an intraluminal thrombus, and patients with AAA and ILT had a significantly higher Aix75 than patients with AAA but without ILT (Mean = 28.3 ± 1.4 SEM vs. 24.9 ± 0.81, p=0.027), a difference that was also significant when adjusting for AAA size, blood pressure and age. There was no difference in PWV between the groups.",2015,"['Lyck Hansen, Maria', 'Dahl Thomsen, Marie', 'Rasmussen, Lars Melholt', 'Lindholt, Jes S']"
Risk factors associated with late aneurysmal sac expansion after endovascular abdominal aortic aneurysm repair.,"We aimed to identify the risk factors associated with late aneurysmal sac expansion after endovascular abdominal aortic aneurysm repair (EVAR). We retrospectively reviewed contrast-enhanced computed tomography (CT) images of 143 patients who were followed for ≥6 months after EVAR. Sac expansion was defined as an increase in sac diameter of 5 mm relative to the preoperative diameter. Univariate and multivariate analyses were performed to identify associated risk factors for late sac expansion after EVAR from the following variables: age, gender, device, endoleak, antiplatelet therapy, internal iliac artery embolization, and preprocedural variables (aneurysm diameter, proximal neck diameter, proximal neck length, suprarenal neck angulation, and infrarenal neck angulation). Univariate analysis revealed female gender, endoleak, aneurysm diameter ≥60 mm, suprarenal neck angulation >45°, and infrarenal neck angulation >60° as factors associated with sac expansion. Multivariate analysis revealed endoleak, aneurysm diameter ≥60 mm, and infrarenal neck angulation >60° as independent predictors of sac expansion (P < 0.05, for all).",Error Retrieving,"['Nakai, Motoki', 'Ikoma, Akira', 'Sato, Hirotatsu', 'Sato, Morio', 'Nishimura, Yoshiharu', 'Okamura, Yoshitaka']"
Open versus endovascular repair of abdominal aortic aneurysm: Incidence of cardiovascular events in 632 patients in a department of defense cohort over 6-year follow-up.,"Abdominal aortic aneurysm (AAA) is common with unacceptably high rates of mortality and morbidity with unknown rates of complications after repair in the Department of Defense (DoD). All patients treated at a DOD or VA clinic or medical facility with a diagnosis of AAA identified by ICD-9 code search were identified by Patient Administration Systems and Biostatistics Activity (PASBA) using the Standard Inpatient Data Record (SIDR) and Composite Ambulatory Patient Encounter Record (CAPER) from January 2006 till December 2011. The primary outcome was death, myocardial infarction (MI), stroke, and cardiac arrhythmia between subjects who underwent endovascular aortic repair (EVAR) or open aortic repair (OAR). A total of 8314 patients were screened to identify 632 patients who underwent surgical repair of non-ruptured AAA. EVAR was performed in 497 patients (78.6%) and OAR in 135 patients (21.4%). Mortality at 30 days was less common in EVAR patients (1.6% vs. 6.7%, p = 0.004), but was not sustained (16.9% vs. 17.8%, p = 0.797). Mean survival free from mortality was not different between the two groups (EVAR vs. OAR: 6.14 ± 0.13 years vs. 6.11 ± 0.22 years, p = 0.378). The composite endpoint of MI, stroke, arrhythmia, or death was not different between groups at 30 days (EVAR vs. OAR: 12.9% vs. 14.1%, p = 0.774) or in long-term follow-up population (EVAR vs. OAR: 40.6% vs. 31.9%, p = 0.073) though there was a trend toward higher event rates in the EVAR. The composite endpoint of MI, stroke, and arrhythmia occurred in 198 patients (31%).",2015,"['Thomas, Dustin', 'Anderson, David', 'Hulten, Edward', 'McRae, Fiora', 'Ellis, Shane', 'Malik, Jamil A', 'Villines, Todd C', 'Slim, Ahmad M']"
Plasma D-dimer as a predictor of the progression of abdominal aortic aneurysm.,Essentials D-dimer could provide important information about abdominal aortic aneurysm (AAA) progression. The greatest diameter of the infrarenal aorta and the value of plasma D-dimer were determined. AAA progression is correlated with increasing plasma D-dimer levels. The increasing value of plasma D-dimer could be a predictor of aneurysm progression.,2016,"['Vele, E', 'Kurtcehajic, A', 'Zerem, E', 'Maskovic, J', 'Alibegovic, E', 'Hujdurovic, A']"
